"locationID","year","species","individualCount","decimalLongitude","decimalLatitude","habitat"
687,2013,"Dendrocopos major",1,21.981,67.589,"Woods"
688,2002,"Dendrocopos major",1,22.564,67.566,"Woods"
688,2014,"Dendrocopos major",1,22.564,67.566,"Woods"
709,2004,"Dendrocopos major",2,23.287,67.985,"Woods"
709,2008,"Dendrocopos major",2,23.287,67.985,"Woods"
1,2001,"Garrulus glandarius",1,13.229,55.565,"Woods"
1,2003,"Garrulus glandarius",1,13.229,55.565,"Woods"
3,2010,"Garrulus glandarius",1,13.625,55.573,"Woods"
3,2011,"Garrulus glandarius",1,13.625,55.573,"Woods"
3,2017,"Garrulus glandarius",2,13.625,55.573,"Woods"
6,1997,"Garrulus glandarius",4,14.011,55.803,"Woods"
6,1999,"Garrulus glandarius",2,14.011,55.803,"Woods"
6,2001,"Garrulus glandarius",7,14.011,55.803,"Woods"
6,2004,"Garrulus glandarius",2,14.011,55.803,"Woods"
6,2005,"Garrulus glandarius",1,14.011,55.803,"Woods"
6,2007,"Garrulus glandarius",3,14.011,55.803,"Woods"
6,2008,"Garrulus glandarius",3,14.011,55.803,"Woods"
6,2009,"Garrulus glandarius",2,14.011,55.803,"Woods"
6,2010,"Garrulus glandarius",6,14.011,55.803,"Woods"
6,2011,"Garrulus glandarius",2,14.011,55.803,"Woods"
6,2012,"Garrulus glandarius",2,14.011,55.803,"Woods"
6,2014,"Garrulus glandarius",4,14.011,55.803,"Woods"
6,2016,"Garrulus glandarius",1,14.011,55.803,"Woods"
8,2001,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2002,"Garrulus glandarius",3,13.2,56.014,"Woods"
8,2004,"Garrulus glandarius",5,13.2,56.014,"Woods"
8,2005,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2007,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2008,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2009,"Garrulus glandarius",2,13.2,56.014,"Woods"
8,2012,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2013,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2014,"Garrulus glandarius",1,13.2,56.014,"Woods"
8,2015,"Garrulus glandarius",5,13.2,56.014,"Woods"
8,2017,"Garrulus glandarius",1,13.2,56.014,"Woods"
9,2004,"Garrulus glandarius",1,12.782,56.229,"Woods"
10,1997,"Garrulus glandarius",2,13.184,56.238,"Woods"
10,2001,"Garrulus glandarius",1,13.184,56.238,"Woods"
10,2004,"Garrulus glandarius",2,13.184,56.238,"Woods"
10,2005,"Garrulus glandarius",3,13.184,56.238,"Woods"
10,2006,"Garrulus glandarius",1,13.184,56.238,"Woods"
10,2007,"Garrulus glandarius",3,13.184,56.238,"Woods"
10,2008,"Garrulus glandarius",3,13.184,56.238,"Woods"
10,2009,"Garrulus glandarius",4,13.184,56.238,"Woods"
10,2010,"Garrulus glandarius",5,13.184,56.238,"Woods"
10,2011,"Garrulus glandarius",3,13.184,56.238,"Woods"
10,2014,"Garrulus glandarius",2,13.184,56.238,"Woods"
10,2015,"Garrulus glandarius",2,13.184,56.238,"Woods"
10,2016,"Garrulus glandarius",3,13.184,56.238,"Woods"
10,2017,"Garrulus glandarius",5,13.184,56.238,"Woods"
10,2018,"Garrulus glandarius",3,13.184,56.238,"Woods"
11,2001,"Garrulus glandarius",8,13.6,56.021,"Woods"
11,2002,"Garrulus glandarius",1,13.6,56.021,"Woods"
11,2004,"Garrulus glandarius",2,13.6,56.021,"Woods"
11,2005,"Garrulus glandarius",4,13.6,56.021,"Woods"
11,2006,"Garrulus glandarius",5,13.6,56.021,"Woods"
11,2007,"Garrulus glandarius",5,13.6,56.021,"Woods"
11,2008,"Garrulus glandarius",3,13.6,56.021,"Woods"
11,2010,"Garrulus glandarius",7,13.6,56.021,"Woods"
11,2011,"Garrulus glandarius",4,13.6,56.021,"Woods"
11,2013,"Garrulus glandarius",4,13.6,56.021,"Woods"
11,2015,"Garrulus glandarius",3,13.6,56.021,"Woods"
11,2016,"Garrulus glandarius",3,13.6,56.021,"Woods"
11,2017,"Garrulus glandarius",4,13.6,56.021,"Woods"
11,2018,"Garrulus glandarius",5,13.6,56.021,"Woods"
12,1999,"Garrulus glandarius",1,14.001,56.028,"Woods"
12,2000,"Garrulus glandarius",4,14.001,56.028,"Woods"
12,2001,"Garrulus glandarius",4,14.001,56.028,"Woods"
12,2002,"Garrulus glandarius",10,14.001,56.028,"Woods"
12,2003,"Garrulus glandarius",3,14.001,56.028,"Woods"
12,2006,"Garrulus glandarius",1,14.001,56.028,"Woods"
12,2007,"Garrulus glandarius",2,14.001,56.028,"Woods"
12,2008,"Garrulus glandarius",6,14.001,56.028,"Woods"
12,2009,"Garrulus glandarius",8,14.001,56.028,"Woods"
12,2010,"Garrulus glandarius",11,14.001,56.028,"Woods"
12,2012,"Garrulus glandarius",9,14.001,56.028,"Woods"
12,2013,"Garrulus glandarius",3,14.001,56.028,"Woods"
12,2014,"Garrulus glandarius",14,14.001,56.028,"Woods"
12,2015,"Garrulus glandarius",8,14.001,56.028,"Woods"
12,2016,"Garrulus glandarius",10,14.001,56.028,"Woods"
12,2018,"Garrulus glandarius",5,14.001,56.028,"Woods"
13,1997,"Garrulus glandarius",2,13.587,56.246,"Woods"
13,1998,"Garrulus glandarius",1,13.587,56.246,"Woods"
13,1999,"Garrulus glandarius",3,13.587,56.246,"Woods"
13,2000,"Garrulus glandarius",1,13.587,56.246,"Woods"
13,2001,"Garrulus glandarius",4,13.587,56.246,"Woods"
13,2002,"Garrulus glandarius",2,13.587,56.246,"Woods"
13,2007,"Garrulus glandarius",5,13.587,56.246,"Woods"
13,2008,"Garrulus glandarius",4,13.587,56.246,"Woods"
13,2009,"Garrulus glandarius",8,13.587,56.246,"Woods"
13,2010,"Garrulus glandarius",3,13.587,56.246,"Woods"
13,2011,"Garrulus glandarius",3,13.587,56.246,"Woods"
13,2012,"Garrulus glandarius",5,13.587,56.246,"Woods"
13,2013,"Garrulus glandarius",3,13.587,56.246,"Woods"
13,2014,"Garrulus glandarius",2,13.587,56.246,"Woods"
13,2015,"Garrulus glandarius",3,13.587,56.246,"Woods"
13,2016,"Garrulus glandarius",3,13.587,56.246,"Woods"
13,2017,"Garrulus glandarius",2,13.587,56.246,"Woods"
13,2018,"Garrulus glandarius",4,13.587,56.246,"Woods"
14,2004,"Garrulus glandarius",5,13.99,56.252,"Woods"
14,2006,"Garrulus glandarius",1,13.99,56.252,"Woods"
14,2007,"Garrulus glandarius",9,13.99,56.252,"Woods"
14,2008,"Garrulus glandarius",6,13.99,56.252,"Woods"
14,2009,"Garrulus glandarius",3,13.99,56.252,"Woods"
14,2010,"Garrulus glandarius",4,13.99,56.252,"Woods"
14,2012,"Garrulus glandarius",3,13.99,56.252,"Woods"
14,2013,"Garrulus glandarius",4,13.99,56.252,"Woods"
14,2014,"Garrulus glandarius",1,13.99,56.252,"Woods"
14,2015,"Garrulus glandarius",2,13.99,56.252,"Woods"
14,2016,"Garrulus glandarius",1,13.99,56.252,"Woods"
14,2017,"Garrulus glandarius",4,13.99,56.252,"Woods"
14,2018,"Garrulus glandarius",6,13.99,56.252,"Woods"
15,2001,"Garrulus glandarius",2,14.402,56.033,"Woods"
15,2002,"Garrulus glandarius",1,14.402,56.033,"Woods"
15,2004,"Garrulus glandarius",2,14.402,56.033,"Woods"
15,2010,"Garrulus glandarius",2,14.402,56.033,"Woods"
15,2016,"Garrulus glandarius",1,14.402,56.033,"Woods"
16,2014,"Garrulus glandarius",1,14.803,56.037,"Woods"
17,2000,"Garrulus glandarius",3,14.393,56.258,"Woods"
17,2005,"Garrulus glandarius",2,14.393,56.258,"Woods"
17,2006,"Garrulus glandarius",5,14.393,56.258,"Woods"
17,2008,"Garrulus glandarius",4,14.393,56.258,"Woods"
17,2010,"Garrulus glandarius",11,14.393,56.258,"Woods"
17,2011,"Garrulus glandarius",4,14.393,56.258,"Woods"
17,2012,"Garrulus glandarius",3,14.393,56.258,"Woods"
17,2013,"Garrulus glandarius",3,14.393,56.258,"Woods"
17,2014,"Garrulus glandarius",8,14.393,56.258,"Woods"
17,2016,"Garrulus glandarius",1,14.393,56.258,"Woods"
17,2017,"Garrulus glandarius",3,14.393,56.258,"Woods"
17,2018,"Garrulus glandarius",5,14.393,56.258,"Woods"
18,1998,"Garrulus glandarius",6,14.797,56.261,"Woods"
18,2000,"Garrulus glandarius",3,14.797,56.261,"Woods"
18,2001,"Garrulus glandarius",2,14.797,56.261,"Woods"
18,2002,"Garrulus glandarius",4,14.797,56.261,"Woods"
18,2003,"Garrulus glandarius",5,14.797,56.261,"Woods"
18,2005,"Garrulus glandarius",5,14.797,56.261,"Woods"
18,2006,"Garrulus glandarius",2,14.797,56.261,"Woods"
18,2007,"Garrulus glandarius",5,14.797,56.261,"Woods"
18,2009,"Garrulus glandarius",5,14.797,56.261,"Woods"
18,2010,"Garrulus glandarius",2,14.797,56.261,"Woods"
18,2011,"Garrulus glandarius",4,14.797,56.261,"Woods"
18,2012,"Garrulus glandarius",3,14.797,56.261,"Woods"
18,2013,"Garrulus glandarius",1,14.797,56.261,"Woods"
18,2015,"Garrulus glandarius",3,14.797,56.261,"Woods"
18,2016,"Garrulus glandarius",2,14.797,56.261,"Woods"
18,2017,"Garrulus glandarius",2,14.797,56.261,"Woods"
18,2018,"Garrulus glandarius",5,14.797,56.261,"Woods"
19,2002,"Garrulus glandarius",1,15.2,56.264,"Woods"
19,2003,"Garrulus glandarius",5,15.2,56.264,"Woods"
19,2005,"Garrulus glandarius",2,15.2,56.264,"Woods"
19,2008,"Garrulus glandarius",4,15.2,56.264,"Woods"
19,2009,"Garrulus glandarius",4,15.2,56.264,"Woods"
19,2011,"Garrulus glandarius",1,15.2,56.264,"Woods"
19,2012,"Garrulus glandarius",1,15.2,56.264,"Woods"
19,2013,"Garrulus glandarius",3,15.2,56.264,"Woods"
19,2014,"Garrulus glandarius",3,15.2,56.264,"Woods"
19,2015,"Garrulus glandarius",3,15.2,56.264,"Woods"
19,2016,"Garrulus glandarius",2,15.2,56.264,"Woods"
19,2017,"Garrulus glandarius",2,15.2,56.264,"Woods"
19,2018,"Garrulus glandarius",2,15.2,56.264,"Woods"
20,2002,"Garrulus glandarius",3,15.604,56.265,"Woods"
20,2003,"Garrulus glandarius",3,15.604,56.265,"Woods"
20,2004,"Garrulus glandarius",3,15.604,56.265,"Woods"
20,2005,"Garrulus glandarius",4,15.604,56.265,"Woods"
20,2006,"Garrulus glandarius",2,15.604,56.265,"Woods"
20,2008,"Garrulus glandarius",1,15.604,56.265,"Woods"
20,2009,"Garrulus glandarius",5,15.604,56.265,"Woods"
20,2010,"Garrulus glandarius",1,15.604,56.265,"Woods"
20,2013,"Garrulus glandarius",1,15.604,56.265,"Woods"
20,2015,"Garrulus glandarius",1,15.604,56.265,"Woods"
20,2017,"Garrulus glandarius",2,15.604,56.265,"Woods"
20,2018,"Garrulus glandarius",1,15.604,56.265,"Woods"
21,2001,"Garrulus glandarius",5,16.007,56.265,"Woods"
21,2002,"Garrulus glandarius",1,16.007,56.265,"Woods"
21,2005,"Garrulus glandarius",4,16.007,56.265,"Woods"
21,2006,"Garrulus glandarius",4,16.007,56.265,"Woods"
21,2007,"Garrulus glandarius",3,16.007,56.265,"Woods"
21,2008,"Garrulus glandarius",3,16.007,56.265,"Woods"
21,2009,"Garrulus glandarius",2,16.007,56.265,"Woods"
21,2010,"Garrulus glandarius",2,16.007,56.265,"Woods"
21,2012,"Garrulus glandarius",3,16.007,56.265,"Woods"
21,2013,"Garrulus glandarius",1,16.007,56.265,"Woods"
21,2014,"Garrulus glandarius",1,16.007,56.265,"Woods"
21,2015,"Garrulus glandarius",2,16.007,56.265,"Woods"
21,2016,"Garrulus glandarius",1,16.007,56.265,"Woods"
21,2017,"Garrulus glandarius",3,16.007,56.265,"Woods"
23,1997,"Garrulus glandarius",1,12.764,56.453,"Woods"
24,2002,"Garrulus glandarius",1,13.169,56.462,"Woods"
24,2003,"Garrulus glandarius",3,13.169,56.462,"Woods"
24,2004,"Garrulus glandarius",1,13.169,56.462,"Woods"
24,2005,"Garrulus glandarius",1,13.169,56.462,"Woods"
24,2006,"Garrulus glandarius",1,13.169,56.462,"Woods"
24,2013,"Garrulus glandarius",1,13.169,56.462,"Woods"
24,2014,"Garrulus glandarius",1,13.169,56.462,"Woods"
25,1999,"Garrulus glandarius",1,12.746,56.677,"Woods"
25,2011,"Garrulus glandarius",1,12.746,56.677,"Woods"
26,1998,"Garrulus glandarius",7,13.153,56.686,"Woods"
26,1999,"Garrulus glandarius",3,13.153,56.686,"Woods"
26,2001,"Garrulus glandarius",4,13.153,56.686,"Woods"
26,2002,"Garrulus glandarius",1,13.153,56.686,"Woods"
26,2003,"Garrulus glandarius",3,13.153,56.686,"Woods"
26,2005,"Garrulus glandarius",3,13.153,56.686,"Woods"
26,2006,"Garrulus glandarius",3,13.153,56.686,"Woods"
26,2007,"Garrulus glandarius",3,13.153,56.686,"Woods"
26,2008,"Garrulus glandarius",3,13.153,56.686,"Woods"
26,2009,"Garrulus glandarius",8,13.153,56.686,"Woods"
26,2012,"Garrulus glandarius",2,13.153,56.686,"Woods"
26,2013,"Garrulus glandarius",2,13.153,56.686,"Woods"
26,2017,"Garrulus glandarius",2,13.153,56.686,"Woods"
26,2018,"Garrulus glandarius",3,13.153,56.686,"Woods"
27,2002,"Garrulus glandarius",5,13.574,56.47,"Woods"
27,2004,"Garrulus glandarius",2,13.574,56.47,"Woods"
27,2005,"Garrulus glandarius",4,13.574,56.47,"Woods"
27,2006,"Garrulus glandarius",5,13.574,56.47,"Woods"
27,2007,"Garrulus glandarius",7,13.574,56.47,"Woods"
27,2008,"Garrulus glandarius",2,13.574,56.47,"Woods"
27,2009,"Garrulus glandarius",6,13.574,56.47,"Woods"
27,2010,"Garrulus glandarius",2,13.574,56.47,"Woods"
27,2011,"Garrulus glandarius",4,13.574,56.47,"Woods"
27,2014,"Garrulus glandarius",8,13.574,56.47,"Woods"
27,2015,"Garrulus glandarius",1,13.574,56.47,"Woods"
27,2016,"Garrulus glandarius",1,13.574,56.47,"Woods"
27,2017,"Garrulus glandarius",2,13.574,56.47,"Woods"
27,2018,"Garrulus glandarius",2,13.574,56.47,"Woods"
28,2003,"Garrulus glandarius",1,13.98,56.477,"Woods"
28,2004,"Garrulus glandarius",2,13.98,56.477,"Woods"
28,2008,"Garrulus glandarius",3,13.98,56.477,"Woods"
28,2009,"Garrulus glandarius",2,13.98,56.477,"Woods"
28,2010,"Garrulus glandarius",5,13.98,56.477,"Woods"
28,2011,"Garrulus glandarius",2,13.98,56.477,"Woods"
28,2012,"Garrulus glandarius",13,13.98,56.477,"Woods"
28,2014,"Garrulus glandarius",4,13.98,56.477,"Woods"
28,2015,"Garrulus glandarius",1,13.98,56.477,"Woods"
28,2017,"Garrulus glandarius",3,13.98,56.477,"Woods"
28,2018,"Garrulus glandarius",2,13.98,56.477,"Woods"
29,2006,"Garrulus glandarius",5,13.561,56.694,"Woods"
29,2007,"Garrulus glandarius",6,13.561,56.694,"Woods"
29,2010,"Garrulus glandarius",4,13.561,56.694,"Woods"
29,2011,"Garrulus glandarius",1,13.561,56.694,"Woods"
29,2012,"Garrulus glandarius",4,13.561,56.694,"Woods"
29,2013,"Garrulus glandarius",2,13.561,56.694,"Woods"
29,2014,"Garrulus glandarius",2,13.561,56.694,"Woods"
29,2015,"Garrulus glandarius",4,13.561,56.694,"Woods"
29,2016,"Garrulus glandarius",1,13.561,56.694,"Woods"
29,2017,"Garrulus glandarius",3,13.561,56.694,"Woods"
30,1999,"Garrulus glandarius",2,13.969,56.701,"Woods"
30,2000,"Garrulus glandarius",2,13.969,56.701,"Woods"
30,2001,"Garrulus glandarius",4,13.969,56.701,"Woods"
30,2002,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2003,"Garrulus glandarius",1,13.969,56.701,"Woods"
30,2004,"Garrulus glandarius",5,13.969,56.701,"Woods"
30,2005,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2006,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2007,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2008,"Garrulus glandarius",2,13.969,56.701,"Woods"
30,2009,"Garrulus glandarius",6,13.969,56.701,"Woods"
30,2010,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2011,"Garrulus glandarius",6,13.969,56.701,"Woods"
30,2012,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2014,"Garrulus glandarius",5,13.969,56.701,"Woods"
30,2015,"Garrulus glandarius",3,13.969,56.701,"Woods"
30,2017,"Garrulus glandarius",2,13.969,56.701,"Woods"
31,2001,"Garrulus glandarius",2,14.385,56.482,"Woods"
31,2004,"Garrulus glandarius",1,14.385,56.482,"Woods"
31,2005,"Garrulus glandarius",3,14.385,56.482,"Woods"
31,2006,"Garrulus glandarius",1,14.385,56.482,"Woods"
31,2007,"Garrulus glandarius",2,14.385,56.482,"Woods"
31,2008,"Garrulus glandarius",2,14.385,56.482,"Woods"
31,2009,"Garrulus glandarius",1,14.385,56.482,"Woods"
31,2010,"Garrulus glandarius",10,14.385,56.482,"Woods"
31,2011,"Garrulus glandarius",8,14.385,56.482,"Woods"
31,2012,"Garrulus glandarius",4,14.385,56.482,"Woods"
31,2013,"Garrulus glandarius",7,14.385,56.482,"Woods"
31,2015,"Garrulus glandarius",4,14.385,56.482,"Woods"
31,2016,"Garrulus glandarius",2,14.385,56.482,"Woods"
31,2017,"Garrulus glandarius",5,14.385,56.482,"Woods"
31,2018,"Garrulus glandarius",3,14.385,56.482,"Woods"
32,1998,"Garrulus glandarius",3,14.791,56.486,"Woods"
32,2002,"Garrulus glandarius",2,14.791,56.486,"Woods"
32,2003,"Garrulus glandarius",5,14.791,56.486,"Woods"
32,2004,"Garrulus glandarius",4,14.791,56.486,"Woods"
32,2005,"Garrulus glandarius",1,14.791,56.486,"Woods"
32,2006,"Garrulus glandarius",1,14.791,56.486,"Woods"
32,2007,"Garrulus glandarius",2,14.791,56.486,"Woods"
32,2008,"Garrulus glandarius",2,14.791,56.486,"Woods"
32,2009,"Garrulus glandarius",2,14.791,56.486,"Woods"
32,2010,"Garrulus glandarius",4,14.791,56.486,"Woods"
32,2011,"Garrulus glandarius",2,14.791,56.486,"Woods"
32,2012,"Garrulus glandarius",6,14.791,56.486,"Woods"
32,2014,"Garrulus glandarius",2,14.791,56.486,"Woods"
32,2015,"Garrulus glandarius",4,14.791,56.486,"Woods"
32,2016,"Garrulus glandarius",4,14.791,56.486,"Woods"
32,2017,"Garrulus glandarius",7,14.791,56.486,"Woods"
33,2002,"Garrulus glandarius",4,14.377,56.706,"Woods"
33,2003,"Garrulus glandarius",1,14.377,56.706,"Woods"
33,2006,"Garrulus glandarius",1,14.377,56.706,"Woods"
33,2007,"Garrulus glandarius",6,14.377,56.706,"Woods"
33,2009,"Garrulus glandarius",8,14.377,56.706,"Woods"
33,2013,"Garrulus glandarius",1,14.377,56.706,"Woods"
33,2015,"Garrulus glandarius",5,14.377,56.706,"Woods"
33,2016,"Garrulus glandarius",2,14.377,56.706,"Woods"
33,2017,"Garrulus glandarius",7,14.377,56.706,"Woods"
33,2018,"Garrulus glandarius",3,14.377,56.706,"Woods"
34,2002,"Garrulus glandarius",1,14.785,56.71,"Woods"
34,2003,"Garrulus glandarius",4,14.785,56.71,"Woods"
34,2006,"Garrulus glandarius",3,14.785,56.71,"Woods"
34,2007,"Garrulus glandarius",6,14.785,56.71,"Woods"
34,2008,"Garrulus glandarius",6,14.785,56.71,"Woods"
34,2010,"Garrulus glandarius",5,14.785,56.71,"Woods"
34,2011,"Garrulus glandarius",3,14.785,56.71,"Woods"
34,2012,"Garrulus glandarius",2,14.785,56.71,"Woods"
34,2013,"Garrulus glandarius",2,14.785,56.71,"Woods"
34,2014,"Garrulus glandarius",2,14.785,56.71,"Woods"
34,2015,"Garrulus glandarius",1,14.785,56.71,"Woods"
34,2016,"Garrulus glandarius",2,14.785,56.71,"Woods"
34,2017,"Garrulus glandarius",4,14.785,56.71,"Woods"
35,2001,"Garrulus glandarius",2,15.197,56.489,"Woods"
35,2002,"Garrulus glandarius",2,15.197,56.489,"Woods"
35,2003,"Garrulus glandarius",10,15.197,56.489,"Woods"
35,2004,"Garrulus glandarius",3,15.197,56.489,"Woods"
35,2005,"Garrulus glandarius",1,15.197,56.489,"Woods"
35,2007,"Garrulus glandarius",3,15.197,56.489,"Woods"
35,2008,"Garrulus glandarius",1,15.197,56.489,"Woods"
35,2009,"Garrulus glandarius",8,15.197,56.489,"Woods"
35,2011,"Garrulus glandarius",8,15.197,56.489,"Woods"
35,2012,"Garrulus glandarius",4,15.197,56.489,"Woods"
35,2013,"Garrulus glandarius",3,15.197,56.489,"Woods"
35,2014,"Garrulus glandarius",1,15.197,56.489,"Woods"
35,2015,"Garrulus glandarius",1,15.197,56.489,"Woods"
35,2016,"Garrulus glandarius",1,15.197,56.489,"Woods"
35,2017,"Garrulus glandarius",6,15.197,56.489,"Woods"
35,2018,"Garrulus glandarius",4,15.197,56.489,"Woods"
36,1999,"Garrulus glandarius",1,15.602,56.49,"Woods"
36,2001,"Garrulus glandarius",2,15.602,56.49,"Woods"
36,2002,"Garrulus glandarius",2,15.602,56.49,"Woods"
36,2005,"Garrulus glandarius",2,15.602,56.49,"Woods"
36,2006,"Garrulus glandarius",2,15.602,56.49,"Woods"
36,2007,"Garrulus glandarius",1,15.602,56.49,"Woods"
36,2008,"Garrulus glandarius",1,15.602,56.49,"Woods"
36,2009,"Garrulus glandarius",3,15.602,56.49,"Woods"
36,2010,"Garrulus glandarius",1,15.602,56.49,"Woods"
36,2011,"Garrulus glandarius",3,15.602,56.49,"Woods"
36,2012,"Garrulus glandarius",4,15.602,56.49,"Woods"
36,2013,"Garrulus glandarius",3,15.602,56.49,"Woods"
36,2014,"Garrulus glandarius",4,15.602,56.49,"Woods"
36,2015,"Garrulus glandarius",4,15.602,56.49,"Woods"
36,2016,"Garrulus glandarius",3,15.602,56.49,"Woods"
36,2017,"Garrulus glandarius",2,15.602,56.49,"Woods"
37,2000,"Garrulus glandarius",5,15.193,56.713,"Woods"
37,2002,"Garrulus glandarius",1,15.193,56.713,"Woods"
37,2005,"Garrulus glandarius",1,15.193,56.713,"Woods"
37,2006,"Garrulus glandarius",1,15.193,56.713,"Woods"
37,2007,"Garrulus glandarius",1,15.193,56.713,"Woods"
37,2008,"Garrulus glandarius",9,15.193,56.713,"Woods"
37,2009,"Garrulus glandarius",4,15.193,56.713,"Woods"
37,2010,"Garrulus glandarius",3,15.193,56.713,"Woods"
37,2012,"Garrulus glandarius",4,15.193,56.713,"Woods"
37,2013,"Garrulus glandarius",4,15.193,56.713,"Woods"
37,2014,"Garrulus glandarius",1,15.193,56.713,"Woods"
37,2016,"Garrulus glandarius",2,15.193,56.713,"Woods"
37,2017,"Garrulus glandarius",1,15.193,56.713,"Woods"
37,2018,"Garrulus glandarius",1,15.193,56.713,"Woods"
38,1998,"Garrulus glandarius",5,15.601,56.714,"Woods"
38,1999,"Garrulus glandarius",2,15.601,56.714,"Woods"
38,2001,"Garrulus glandarius",2,15.601,56.714,"Woods"
38,2002,"Garrulus glandarius",6,15.601,56.714,"Woods"
38,2003,"Garrulus glandarius",3,15.601,56.714,"Woods"
38,2004,"Garrulus glandarius",2,15.601,56.714,"Woods"
38,2005,"Garrulus glandarius",4,15.601,56.714,"Woods"
38,2006,"Garrulus glandarius",1,15.601,56.714,"Woods"
38,2007,"Garrulus glandarius",2,15.601,56.714,"Woods"
38,2008,"Garrulus glandarius",2,15.601,56.714,"Woods"
38,2009,"Garrulus glandarius",3,15.601,56.714,"Woods"
38,2010,"Garrulus glandarius",3,15.601,56.714,"Woods"
38,2011,"Garrulus glandarius",3,15.601,56.714,"Woods"
38,2012,"Garrulus glandarius",4,15.601,56.714,"Woods"
38,2013,"Garrulus glandarius",5,15.601,56.714,"Woods"
38,2014,"Garrulus glandarius",1,15.601,56.714,"Woods"
38,2015,"Garrulus glandarius",3,15.601,56.714,"Woods"
38,2016,"Garrulus glandarius",3,15.601,56.714,"Woods"
38,2018,"Garrulus glandarius",1,15.601,56.714,"Woods"
39,1998,"Garrulus glandarius",5,16.008,56.49,"Woods"
39,2000,"Garrulus glandarius",1,16.008,56.49,"Woods"
39,2001,"Garrulus glandarius",2,16.008,56.49,"Woods"
39,2003,"Garrulus glandarius",1,16.008,56.49,"Woods"
39,2004,"Garrulus glandarius",2,16.008,56.49,"Woods"
39,2005,"Garrulus glandarius",3,16.008,56.49,"Woods"
39,2006,"Garrulus glandarius",5,16.008,56.49,"Woods"
39,2007,"Garrulus glandarius",3,16.008,56.49,"Woods"
39,2008,"Garrulus glandarius",2,16.008,56.49,"Woods"
39,2009,"Garrulus glandarius",1,16.008,56.49,"Woods"
39,2011,"Garrulus glandarius",3,16.008,56.49,"Woods"
39,2012,"Garrulus glandarius",5,16.008,56.49,"Woods"
39,2013,"Garrulus glandarius",4,16.008,56.49,"Woods"
39,2014,"Garrulus glandarius",2,16.008,56.49,"Woods"
39,2015,"Garrulus glandarius",1,16.008,56.49,"Woods"
39,2016,"Garrulus glandarius",2,16.008,56.49,"Woods"
39,2017,"Garrulus glandarius",3,16.008,56.49,"Woods"
39,2018,"Garrulus glandarius",3,16.008,56.49,"Woods"
40,1998,"Garrulus glandarius",1,16.414,56.489,"Woods"
40,1999,"Garrulus glandarius",2,16.414,56.489,"Woods"
40,2004,"Garrulus glandarius",1,16.414,56.489,"Woods"
40,2008,"Garrulus glandarius",1,16.414,56.489,"Woods"
40,2010,"Garrulus glandarius",1,16.414,56.489,"Woods"
40,2015,"Garrulus glandarius",2,16.414,56.489,"Woods"
40,2018,"Garrulus glandarius",1,16.414,56.489,"Woods"
41,2002,"Garrulus glandarius",1,16.009,56.714,"Woods"
41,2005,"Garrulus glandarius",4,16.009,56.714,"Woods"
41,2006,"Garrulus glandarius",1,16.009,56.714,"Woods"
41,2007,"Garrulus glandarius",5,16.009,56.714,"Woods"
41,2008,"Garrulus glandarius",5,16.009,56.714,"Woods"
41,2009,"Garrulus glandarius",6,16.009,56.714,"Woods"
41,2010,"Garrulus glandarius",2,16.009,56.714,"Woods"
41,2011,"Garrulus glandarius",2,16.009,56.714,"Woods"
41,2012,"Garrulus glandarius",4,16.009,56.714,"Woods"
41,2013,"Garrulus glandarius",4,16.009,56.714,"Woods"
41,2014,"Garrulus glandarius",3,16.009,56.714,"Woods"
41,2015,"Garrulus glandarius",2,16.009,56.714,"Woods"
41,2016,"Garrulus glandarius",3,16.009,56.714,"Woods"
41,2017,"Garrulus glandarius",3,16.009,56.714,"Woods"
41,2018,"Garrulus glandarius",1,16.009,56.714,"Woods"
43,1997,"Garrulus glandarius",3,12.728,56.901,"Woods"
43,1998,"Garrulus glandarius",2,12.728,56.901,"Woods"
43,1999,"Garrulus glandarius",1,12.728,56.901,"Woods"
43,2000,"Garrulus glandarius",1,12.728,56.901,"Woods"
43,2001,"Garrulus glandarius",1,12.728,56.901,"Woods"
43,2010,"Garrulus glandarius",1,12.728,56.901,"Woods"
43,2011,"Garrulus glandarius",1,12.728,56.901,"Woods"
43,2012,"Garrulus glandarius",3,12.728,56.901,"Woods"
43,2014,"Garrulus glandarius",2,12.728,56.901,"Woods"
43,2015,"Garrulus glandarius",2,12.728,56.901,"Woods"
43,2017,"Garrulus glandarius",2,12.728,56.901,"Woods"
44,2000,"Garrulus glandarius",1,13.137,56.911,"Woods"
44,2001,"Garrulus glandarius",4,13.137,56.911,"Woods"
44,2002,"Garrulus glandarius",1,13.137,56.911,"Woods"
44,2003,"Garrulus glandarius",12,13.137,56.911,"Woods"
