"year","species","organismQuantity","decimalLongitude","decimalLatitude","LocationID","habitat"
2008,"Phoenicurus phoenicurus",4,15.6035,56.2654,316,"Woods"
2008,"Accipiter nisus",1,16.007,56.2654,317,"Woods"
2008,"Anthus trivialis",11,16.007,56.2654,317,"Woods"
2008,"Coccothraustes coccothraustes",2,16.007,56.2654,317,"Woods"
2008,"Dendrocopos major",2,16.007,56.2654,317,"Woods"
2008,"Garrulus glandarius",3,16.007,56.2654,317,"Woods"
2008,"Phoenicurus phoenicurus",1,16.007,56.2654,317,"Woods"
2008,"Phylloscopus collybita",3,16.007,56.2654,317,"Woods"
2008,"Anthus trivialis",21,16.0082,56.4899,318,"Woods"
2008,"Dendrocopos major",5,16.0082,56.4899,318,"Woods"
2008,"Garrulus glandarius",2,16.0082,56.4899,318,"Woods"
2008,"Periparus ater",4,16.0082,56.4899,318,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0082,56.4899,318,"Woods"
2008,"Anthus trivialis",13,16.0094,56.7144,319,"Woods"
2008,"Dendrocopos major",2,16.0094,56.7144,319,"Woods"
2008,"Garrulus glandarius",5,16.0094,56.7144,319,"Woods"
2008,"Periparus ater",1,16.0094,56.7144,319,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0094,56.7144,319,"Woods"
2008,"Anthus trivialis",14,16.0106,56.9389,320,"Woods"
2008,"Dendrocopos major",4,16.0106,56.9389,320,"Woods"
2008,"Garrulus glandarius",1,16.0106,56.9389,320,"Woods"
2008,"Periparus ater",4,16.0106,56.9389,320,"Woods"
2008,"Phoenicurus phoenicurus",2,16.0106,56.9389,320,"Woods"
2008,"Phylloscopus collybita",1,16.0106,56.9389,320,"Woods"
2008,"Anthus trivialis",7,16.0118,57.1634,321,"Woods"
2008,"Dendrocopos major",7,16.0118,57.1634,321,"Woods"
2008,"Garrulus glandarius",3,16.0118,57.1634,321,"Woods"
2008,"Periparus ater",2,16.0118,57.1634,321,"Woods"
2008,"Anthus trivialis",28,16.0131,57.3879,322,"Woods"
2008,"Dendrocopos major",20,16.0131,57.3879,322,"Woods"
2008,"Garrulus glandarius",11,16.0131,57.3879,322,"Woods"
2008,"Periparus ater",8,16.0131,57.3879,322,"Woods"
2008,"Spinus spinus",3,16.0131,57.3879,322,"Woods"
2008,"Anthus trivialis",38,16.0143,57.6124,323,"Woods"
2008,"Dendrocopos major",5,16.0143,57.6124,323,"Woods"
2008,"Garrulus glandarius",9,16.0143,57.6124,323,"Woods"
2008,"Periparus ater",8,16.0143,57.6124,323,"Woods"
2008,"Phoenicurus phoenicurus",2,16.0143,57.6124,323,"Woods"
2008,"Pyrrhula pyrrhula",2,16.0143,57.6124,323,"Woods"
2008,"Spinus spinus",9,16.0143,57.6124,323,"Woods"
2008,"Anthus trivialis",3,16.0156,57.8369,324,"Woods"
2008,"Dendrocopos major",3,16.0156,57.8369,324,"Woods"
2008,"Anthus trivialis",4,16.0183,58.2858,326,"Woods"
2008,"Dendrocopos major",6,16.0183,58.2858,326,"Woods"
2008,"Garrulus glandarius",1,16.0183,58.2858,326,"Woods"
2008,"Periparus ater",1,16.0183,58.2858,326,"Woods"
2008,"Anthus trivialis",18,16.0196,58.5102,327,"Woods"
2008,"Dendrocopos major",2,16.0196,58.5102,327,"Woods"
2008,"Periparus ater",7,16.0196,58.5102,327,"Woods"
2008,"Phylloscopus collybita",1,16.0196,58.5102,327,"Woods"
2008,"Spinus spinus",11,16.0196,58.5102,327,"Woods"
2008,"Anthus trivialis",24,16.021,58.7346,328,"Woods"
2008,"Garrulus glandarius",2,16.021,58.7346,328,"Woods"
2008,"Periparus ater",5,16.021,58.7346,328,"Woods"
2008,"Spinus spinus",1,16.021,58.7346,328,"Woods"
2008,"Anthus trivialis",7,16.0224,58.9591,329,"Woods"
2008,"Dendrocopos major",6,16.0224,58.9591,329,"Woods"
2008,"Garrulus glandarius",1,16.0224,58.9591,329,"Woods"
2008,"Spinus spinus",2,16.0224,58.9591,329,"Woods"
2008,"Anthus trivialis",6,16.0238,59.1835,330,"Woods"
2008,"Dendrocopos major",5,16.0238,59.1835,330,"Woods"
2008,"Garrulus glandarius",4,16.0238,59.1835,330,"Woods"
2008,"Periparus ater",1,16.0238,59.1835,330,"Woods"
2008,"Spinus spinus",3,16.0238,59.1835,330,"Woods"
2008,"Anthus trivialis",9,16.0252,59.4079,331,"Woods"
2008,"Coccothraustes coccothraustes",2,16.0252,59.4079,331,"Woods"
2008,"Dendrocopos major",2,16.0252,59.4079,331,"Woods"
2008,"Garrulus glandarius",3,16.0252,59.4079,331,"Woods"
2008,"Periparus ater",1,16.0252,59.4079,331,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0252,59.4079,331,"Woods"
2008,"Spinus spinus",3,16.0252,59.4079,331,"Woods"
2008,"Anthus trivialis",14,16.0267,59.6323,332,"Woods"
2008,"Dendrocopos major",3,16.0267,59.6323,332,"Woods"
2008,"Periparus ater",2,16.0267,59.6323,332,"Woods"
2008,"Spinus spinus",8,16.0267,59.6323,332,"Woods"
2008,"Anthus trivialis",8,16.0282,59.8567,333,"Woods"
2008,"Dendrocopos major",2,16.0282,59.8567,333,"Woods"
2008,"Garrulus glandarius",2,16.0282,59.8567,333,"Woods"
2008,"Periparus ater",1,16.0282,59.8567,333,"Woods"
2008,"Spinus spinus",8,16.0282,59.8567,333,"Woods"
2008,"Anthus trivialis",24,16.0297,60.0811,334,"Woods"
2008,"Dendrocopos major",8,16.0297,60.0811,334,"Woods"
2008,"Garrulus glandarius",2,16.0297,60.0811,334,"Woods"
2008,"Periparus ater",1,16.0297,60.0811,334,"Woods"
2008,"Phoenicurus phoenicurus",1,16.0297,60.0811,334,"Woods"
2008,"Spinus spinus",5,16.0297,60.0811,334,"Woods"
2008,"Anthus trivialis",6,16.0312,60.3055,335,"Woods"
2008,"Dendrocopos major",1,16.0312,60.3055,335,"Woods"
2008,"Phoenicurus phoenicurus",1,16.0312,60.3055,335,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0312,60.3055,335,"Woods"
2008,"Spinus spinus",5,16.0312,60.3055,335,"Woods"
2008,"Anthus trivialis",32,16.0328,60.5299,336,"Woods"
2008,"Dendrocopos major",2,16.0328,60.5299,336,"Woods"
2008,"Garrulus glandarius",1,16.0328,60.5299,336,"Woods"
2008,"Phoenicurus phoenicurus",4,16.0328,60.5299,336,"Woods"
2008,"Spinus spinus",5,16.0328,60.5299,336,"Woods"
2008,"Anthus trivialis",3,16.0344,60.7542,337,"Woods"
2008,"Dendrocopos major",4,16.0344,60.7542,337,"Woods"
2008,"Garrulus glandarius",2,16.0344,60.7542,337,"Woods"
2008,"Spinus spinus",1,16.0344,60.7542,337,"Woods"
2008,"Anthus trivialis",12,16.036,60.9786,338,"Woods"
2008,"Dendrocopos major",2,16.036,60.9786,338,"Woods"
2008,"Garrulus glandarius",2,16.036,60.9786,338,"Woods"
2008,"Phoenicurus phoenicurus",2,16.036,60.9786,338,"Woods"
2008,"Spinus spinus",6,16.036,60.9786,338,"Woods"
2008,"Anthus trivialis",25,16.0376,61.2029,339,"Woods"
2008,"Dendrocopos major",5,16.0376,61.2029,339,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0376,61.2029,339,"Woods"
2008,"Spinus spinus",2,16.0376,61.2029,339,"Woods"
2008,"Anthus trivialis",18,16.0392,61.4273,340,"Woods"
2008,"Dendrocopos major",6,16.0392,61.4273,340,"Woods"
2008,"Periparus ater",6,16.0392,61.4273,340,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0392,61.4273,340,"Woods"
2008,"Phylloscopus collybita",3,16.0392,61.4273,340,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0392,61.4273,340,"Woods"
2008,"Spinus spinus",11,16.0392,61.4273,340,"Woods"
2008,"Anthus trivialis",9,16.0409,61.6516,341,"Woods"
2008,"Dendrocopos major",2,16.0409,61.6516,341,"Woods"
2008,"Phylloscopus collybita",2,16.0409,61.6516,341,"Woods"
2008,"Pyrrhula pyrrhula",2,16.0409,61.6516,341,"Woods"
2008,"Spinus spinus",5,16.0409,61.6516,341,"Woods"
2008,"Anthus trivialis",10,16.0427,61.8759,342,"Woods"
2008,"Dendrocopos major",1,16.0427,61.8759,342,"Woods"
2008,"Garrulus glandarius",4,16.0427,61.8759,342,"Woods"
2008,"Periparus ater",1,16.0427,61.8759,342,"Woods"
2008,"Phoenicurus phoenicurus",4,16.0427,61.8759,342,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0427,61.8759,342,"Woods"
2008,"Spinus spinus",17,16.0427,61.8759,342,"Woods"
2008,"Anthus trivialis",21,16.0462,62.3246,344,"Woods"
2008,"Dendrocopos major",3,16.0462,62.3246,344,"Woods"
2008,"Garrulus glandarius",1,16.0462,62.3246,344,"Woods"
2008,"Phoenicurus phoenicurus",5,16.0462,62.3246,344,"Woods"
2008,"Phylloscopus collybita",3,16.0462,62.3246,344,"Woods"
2008,"Spinus spinus",10,16.0462,62.3246,344,"Woods"
2008,"Anthus trivialis",19,16.048,62.5489,345,"Woods"
2008,"Dendrocopos major",1,16.048,62.5489,345,"Woods"
2008,"Garrulus glandarius",1,16.048,62.5489,345,"Woods"
2008,"Phoenicurus phoenicurus",3,16.048,62.5489,345,"Woods"
2008,"Phylloscopus collybita",16,16.048,62.5489,345,"Woods"
2008,"Spinus spinus",10,16.048,62.5489,345,"Woods"
2008,"Anthus trivialis",6,16.0498,62.7732,346,"Woods"
2008,"Garrulus glandarius",4,16.0498,62.7732,346,"Woods"
2008,"Periparus ater",1,16.0498,62.7732,346,"Woods"
2008,"Phylloscopus collybita",4,16.0498,62.7732,346,"Woods"
2008,"Pyrrhula pyrrhula",2,16.0498,62.7732,346,"Woods"
2008,"Spinus spinus",6,16.0498,62.7732,346,"Woods"
2008,"Anthus trivialis",17,16.0517,62.9975,347,"Woods"
2008,"Dendrocopos major",1,16.0517,62.9975,347,"Woods"
2008,"Garrulus glandarius",2,16.0517,62.9975,347,"Woods"
2008,"Periparus ater",2,16.0517,62.9975,347,"Woods"
2008,"Phoenicurus phoenicurus",4,16.0517,62.9975,347,"Woods"
2008,"Phylloscopus collybita",4,16.0517,62.9975,347,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0517,62.9975,347,"Woods"
2008,"Spinus spinus",4,16.0517,62.9975,347,"Woods"
2008,"Anthus trivialis",16,16.0536,63.2218,348,"Woods"
2008,"Dendrocopos major",4,16.0536,63.2218,348,"Woods"
2008,"Garrulus glandarius",1,16.0536,63.2218,348,"Woods"
2008,"Periparus ater",1,16.0536,63.2218,348,"Woods"
2008,"Phoenicurus phoenicurus",1,16.0536,63.2218,348,"Woods"
2008,"Phylloscopus collybita",6,16.0536,63.2218,348,"Woods"
2008,"Pyrrhula pyrrhula",2,16.0536,63.2218,348,"Woods"
2008,"Spinus spinus",6,16.0536,63.2218,348,"Woods"
2008,"Anthus trivialis",8,16.0555,63.446,349,"Woods"
2008,"Dendrocopos major",1,16.0555,63.446,349,"Woods"
2008,"Phoenicurus phoenicurus",2,16.0555,63.446,349,"Woods"
2008,"Phylloscopus collybita",4,16.0555,63.446,349,"Woods"
2008,"Spinus spinus",1,16.0555,63.446,349,"Woods"
2008,"Anthus trivialis",10,16.0575,63.6703,350,"Woods"
2008,"Dendrocopos major",3,16.0575,63.6703,350,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0575,63.6703,350,"Woods"
2008,"Phylloscopus collybita",2,16.0575,63.6703,350,"Woods"
2008,"Pyrrhula pyrrhula",2,16.0575,63.6703,350,"Woods"
2008,"Anthus trivialis",9,16.0595,63.8946,351,"Woods"
2008,"Dendrocopos major",8,16.0595,63.8946,351,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0595,63.8946,351,"Woods"
2008,"Phylloscopus collybita",11,16.0595,63.8946,351,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0595,63.8946,351,"Woods"
2008,"Spinus spinus",17,16.0595,63.8946,351,"Woods"
2008,"Anthus trivialis",4,16.0615,64.1189,352,"Woods"
2008,"Dendrocopos major",1,16.0615,64.1189,352,"Woods"
2008,"Phylloscopus collybita",4,16.0615,64.1189,352,"Woods"
2008,"Pyrrhula pyrrhula",1,16.0615,64.1189,352,"Woods"
2008,"Anthus trivialis",12,16.0636,64.3431,353,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0636,64.3431,353,"Woods"
2008,"Phylloscopus collybita",4,16.0636,64.3431,353,"Woods"
2008,"Spinus spinus",3,16.0636,64.3431,353,"Woods"
2008,"Anthus trivialis",13,16.0657,64.5673,354,"Woods"
2008,"Phoenicurus phoenicurus",35,16.0657,64.5673,354,"Woods"
2008,"Spinus spinus",3,16.0657,64.5673,354,"Woods"
2008,"Anthus trivialis",2,16.0679,64.7916,355,"Woods"
2008,"Dendrocopos major",1,16.0679,64.7916,355,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0679,64.7916,355,"Woods"
2008,"Pyrrhula pyrrhula",2,16.0679,64.7916,355,"Woods"
2008,"Spinus spinus",4,16.0679,64.7916,355,"Woods"
2008,"Dendrocopos major",1,16.0723,65.24,356,"Woods"
2008,"Phoenicurus phoenicurus",3,16.0723,65.24,356,"Woods"
2008,"Anthus trivialis",4,16.0746,65.4642,357,"Woods"
2008,"Dendrocopos major",1,16.0746,65.4642,357,"Woods"
2008,"Phoenicurus phoenicurus",2,16.0746,65.4642,357,"Woods"
2008,"Spinus spinus",1,16.0746,65.4642,357,"Woods"
2008,"Phoenicurus phoenicurus",1,16.07,65.0158,358,"Woods"
2008,"Anthus trivialis",17,16.0816,66.1368,361,"Woods"
2008,"Phoenicurus phoenicurus",15,16.0816,66.1368,361,"Woods"
2008,"Pyrrhula pyrrhula",5,16.0816,66.1368,361,"Woods"
2008,"Spinus spinus",5,16.0816,66.1368,361,"Woods"
2008,"Coccothraustes coccothraustes",4,16.4104,56.2641,365,"Woods"
2008,"Accipiter nisus",1,16.414,56.4886,366,"Woods"
2008,"Anthus trivialis",17,16.414,56.4886,366,"Woods"
2008,"Coccothraustes coccothraustes",1,16.414,56.4886,366,"Woods"
2008,"Dendrocopos major",2,16.414,56.4886,366,"Woods"
2008,"Garrulus glandarius",1,16.414,56.4886,366,"Woods"
2008,"Periparus ater",1,16.414,56.4886,366,"Woods"
2008,"Phoenicurus phoenicurus",2,16.414,56.4886,366,"Woods"
2008,"Phylloscopus collybita",1,16.414,56.4886,366,"Woods"
2008,"Anthus trivialis",3,16.4213,56.9376,367,"Woods"
2008,"Dendrocopos major",3,16.4213,56.9376,367,"Woods"
2008,"Garrulus glandarius",1,16.4213,56.9376,367,"Woods"
2008,"Phylloscopus collybita",1,16.4213,56.9376,367,"Woods"
2008,"Spinus spinus",10,16.4213,56.9376,367,"Woods"
2008,"Anthus trivialis",12,16.425,57.1621,368,"Woods"
2008,"Dendrocopos major",2,16.425,57.1621,368,"Woods"
2008,"Periparus ater",1,16.425,57.1621,368,"Woods"
2008,"Phylloscopus collybita",1,16.425,57.1621,368,"Woods"
2008,"Spinus spinus",4,16.425,57.1621,368,"Woods"
2008,"Accipiter nisus",1,16.4288,57.3865,369,"Woods"
2008,"Anthus trivialis",31,16.4288,57.3865,369,"Woods"
2008,"Dendrocopos major",12,16.4288,57.3865,369,"Woods"
2008,"Garrulus glandarius",7,16.4288,57.3865,369,"Woods"
2008,"Periparus ater",1,16.4288,57.3865,369,"Woods"
2008,"Phoenicurus phoenicurus",4,16.4288,57.3865,369,"Woods"
2008,"Pyrrhula pyrrhula",1,16.4288,57.3865,369,"Woods"
2008,"Spinus spinus",7,16.4288,57.3865,369,"Woods"
2008,"Anthus trivialis",11,16.4326,57.611,370,"Woods"
2008,"Dendrocopos major",5,16.4326,57.611,370,"Woods"
2008,"Garrulus glandarius",1,16.4326,57.611,370,"Woods"
2008,"Periparus ater",3,16.4326,57.611,370,"Woods"
2008,"Spinus spinus",1,16.4326,57.611,370,"Woods"
2008,"Anthus trivialis",15,16.4365,57.8355,371,"Woods"
2008,"Dendrocopos major",7,16.4365,57.8355,371,"Woods"
2008,"Garrulus glandarius",2,16.4365,57.8355,371,"Woods"
2008,"Phoenicurus phoenicurus",1,16.4365,57.8355,371,"Woods"
2008,"Spinus spinus",2,16.4365,57.8355,371,"Woods"
2008,"Anthus trivialis",11,16.4404,58.0599,372,"Woods"
2008,"Dendrocopos major",4,16.4404,58.0599,372,"Woods"
2008,"Garrulus glandarius",2,16.4404,58.0599,372,"Woods"
2008,"Periparus ater",2,16.4404,58.0599,372,"Woods"
2008,"Phoenicurus phoenicurus",1,16.4404,58.0599,372,"Woods"
2008,"Pyrrhula pyrrhula",2,16.4404,58.0599,372,"Woods"
2008,"Spinus spinus",1,16.4404,58.0599,372,"Woods"
2008,"Anthus trivialis",9,16.4444,58.2844,373,"Woods"
2008,"Dendrocopos major",10,16.4444,58.2844,373,"Woods"
2008,"Garrulus glandarius",1,16.4444,58.2844,373,"Woods"
2008,"Periparus ater",3,16.4444,58.2844,373,"Woods"
2008,"Phoenicurus phoenicurus",1,16.4444,58.2844,373,"Woods"
2008,"Spinus spinus",2,16.4444,58.2844,373,"Woods"
2008,"Anthus trivialis",12,16.4485,58.5088,374,"Woods"
2008,"Dendrocopos major",4,16.4485,58.5088,374,"Woods"
2008,"Anthus trivialis",12,16.4526,58.7332,375,"Woods"
2008,"Dendrocopos major",3,16.4526,58.7332,375,"Woods"
2008,"Garrulus glandarius",2,16.4526,58.7332,375,"Woods"
2008,"Spinus spinus",5,16.4526,58.7332,375,"Woods"
2008,"Anthus trivialis",8,16.4568,58.9576,376,"Woods"
2008,"Dendrocopos major",4,16.4568,58.9576,376,"Woods"
2008,"Garrulus glandarius",2,16.4568,58.9576,376,"Woods"
2008,"Periparus ater",1,16.4568,58.9576,376,"Woods"
2008,"Phoenicurus phoenicurus",1,16.4568,58.9576,376,"Woods"
2008,"Anthus trivialis",19,16.4611,59.182,377,"Woods"
2008,"Dendrocopos major",2,16.4611,59.182,377,"Woods"
2008,"Garrulus glandarius",3,16.4611,59.182,377,"Woods"
2008,"Periparus ater",3,16.4611,59.182,377,"Woods"
2008,"Phoenicurus phoenicurus",5,16.4611,59.182,377,"Woods"
2008,"Spinus spinus",4,16.4611,59.182,377,"Woods"
2008,"Dendrocopos major",4,16.4654,59.4064,378,"Woods"
2008,"Accipiter nisus",1,16.4698,59.6308,379,"Woods"
2008,"Anthus trivialis",7,16.4698,59.6308,379,"Woods"
2008,"Dendrocopos major",7,16.4698,59.6308,379,"Woods"
2008,"Periparus ater",1,16.4698,59.6308,379,"Woods"
2008,"Phoenicurus phoenicurus",1,16.4698,59.6308,379,"Woods"
2008,"Spinus spinus",4,16.4698,59.6308,379,"Woods"
2008,"Anthus trivialis",17,16.4743,59.8552,380,"Woods"
2008,"Dendrocopos major",16,16.4743,59.8552,380,"Woods"
2008,"Periparus ater",3,16.4743,59.8552,380,"Woods"
2008,"Spinus spinus",7,16.4743,59.8552,380,"Woods"
2008,"Anthus trivialis",30,16.4788,60.0796,381,"Woods"
2008,"Dendrocopos major",7,16.4788,60.0796,381,"Woods"
2008,"Garrulus glandarius",2,16.4788,60.0796,381,"Woods"
2008,"Periparus ater",8,16.4788,60.0796,381,"Woods"
2008,"Spinus spinus",25,16.4788,60.0796,381,"Woods"
2008,"Anthus trivialis",18,16.4834,60.304,382,"Woods"
2008,"Dendrocopos major",4,16.4834,60.304,382,"Woods"
2008,"Periparus ater",2,16.4834,60.304,382,"Woods"
2008,"Phoenicurus phoenicurus",2,16.4834,60.304,382,"Woods"
2008,"Spinus spinus",2,16.4834,60.304,382,"Woods"
2008,"Accipiter nisus",1,16.4881,60.5283,383,"Woods"
2008,"Anthus trivialis",3,16.4881,60.5283,383,"Woods"
2008,"Dendrocopos major",6,16.4881,60.5283,383,"Woods"
2008,"Periparus ater",1,16.4881,60.5283,383,"Woods"
2008,"Pyrrhula pyrrhula",3,16.4881,60.5283,383,"Woods"
2008,"Accipiter nisus",1,16.4928,60.7527,384,"Woods"
2008,"Anthus trivialis",21,16.4928,60.7527,384,"Woods"
2008,"Dendrocopos major",1,16.4928,60.7527,384,"Woods"
2008,"Garrulus glandarius",1,16.4928,60.7527,384,"Woods"
2008,"Pyrrhula pyrrhula",2,16.4928,60.7527,384,"Woods"
2008,"Spinus spinus",17,16.4928,60.7527,384,"Woods"
2008,"Anthus trivialis",13,16.5026,61.2014,386,"Woods"
2008,"Dendrocopos major",2,16.5026,61.2014,386,"Woods"
2008,"Garrulus glandarius",1,16.5026,61.2014,386,"Woods"
2008,"Phylloscopus collybita",4,16.5026,61.2014,386,"Woods"
2008,"Pyrrhula pyrrhula",1,16.5026,61.2014,386,"Woods"
2008,"Spinus spinus",7,16.5026,61.2014,386,"Woods"
2008,"Anthus trivialis",15,16.5076,61.4257,387,"Woods"
2008,"Dendrocopos major",2,16.5076,61.4257,387,"Woods"
2008,"Garrulus glandarius",3,16.5076,61.4257,387,"Woods"
2008,"Periparus ater",1,16.5076,61.4257,387,"Woods"
2008,"Phoenicurus phoenicurus",3,16.5076,61.4257,387,"Woods"
2008,"Phylloscopus collybita",2,16.5076,61.4257,387,"Woods"
2008,"Spinus spinus",16,16.5076,61.4257,387,"Woods"
2008,"Anthus trivialis",17,16.5231,62.0986,390,"Woods"
2008,"Dendrocopos major",8,16.5231,62.0986,390,"Woods"
2008,"Garrulus glandarius",1,16.5231,62.0986,390,"Woods"
2008,"Periparus ater",1,16.5231,62.0986,390,"Woods"
2008,"Phoenicurus phoenicurus",1,16.5231,62.0986,390,"Woods"
2008,"Phylloscopus collybita",1,16.5231,62.0986,390,"Woods"
2008,"Spinus spinus",13,16.5231,62.0986,390,"Woods"
2008,"Anthus trivialis",12,16.5284,62.3229,391,"Woods"
2008,"Dendrocopos major",3,16.5284,62.3229,391,"Woods"
2008,"Garrulus glandarius",2,16.5284,62.3229,391,"Woods"
2008,"Periparus ater",2,16.5284,62.3229,391,"Woods"
2008,"Phoenicurus phoenicurus",5,16.5284,62.3229,391,"Woods"
2008,"Phylloscopus collybita",1,16.5284,62.3229,391,"Woods"
2008,"Pyrrhula pyrrhula",2,16.5284,62.3229,391,"Woods"
2008,"Spinus spinus",5,16.5284,62.3229,391,"Woods"
2008,"Anthus trivialis",14,16.5338,62.5472,392,"Woods"
2008,"Dendrocopos major",6,16.5338,62.5472,392,"Woods"
2008,"Periparus ater",1,16.5338,62.5472,392,"Woods"
2008,"Phoenicurus phoenicurus",2,16.5338,62.5472,392,"Woods"
2008,"Phylloscopus collybita",2,16.5338,62.5472,392,"Woods"
2008,"Spinus spinus",17,16.5338,62.5472,392,"Woods"
2008,"Anthus trivialis",19,16.5393,62.7715,393,"Woods"
2008,"Periparus ater",1,16.5393,62.7715,393,"Woods"
2008,"Phoenicurus phoenicurus",4,16.5393,62.7715,393,"Woods"
2008,"Phylloscopus collybita",2,16.5393,62.7715,393,"Woods"
2008,"Spinus spinus",16,16.5393,62.7715,393,"Woods"
2008,"Anthus trivialis",13,16.545,62.9958,394,"Woods"
2008,"Dendrocopos major",9,16.545,62.9958,394,"Woods"
2008,"Garrulus glandarius",2,16.545,62.9958,394,"Woods"
2008,"Periparus ater",2,16.545,62.9958,394,"Woods"
2008,"Phoenicurus phoenicurus",10,16.545,62.9958,394,"Woods"
2008,"Phylloscopus collybita",14,16.545,62.9958,394,"Woods"
2008,"Pyrrhula pyrrhula",1,16.545,62.9958,394,"Woods"
2008,"Spinus spinus",15,16.545,62.9958,394,"Woods"
2008,"Anthus trivialis",4,16.5507,63.22,395,"Woods"
2008,"Dendrocopos major",1,16.5507,63.22,395,"Woods"
2008,"Garrulus glandarius",1,16.5507,63.22,395,"Woods"
2008,"Phoenicurus phoenicurus",1,16.5507,63.22,395,"Woods"
2008,"Phylloscopus collybita",3,16.5507,63.22,395,"Woods"
2008,"Pyrrhula pyrrhula",1,16.5507,63.22,395,"Woods"
2008,"Spinus spinus",2,16.5507,63.22,395,"Woods"
2008,"Anthus trivialis",10,16.5624,63.6686,397,"Woods"
2008,"Dendrocopos major",1,16.5624,63.6686,397,"Woods"
2008,"Garrulus glandarius",1,16.5624,63.6686,397,"Woods"
2008,"Phoenicurus phoenicurus",6,16.5624,63.6686,397,"Woods"
2008,"Phylloscopus collybita",5,16.5624,63.6686,397,"Woods"
2008,"Spinus spinus",7,16.5624,63.6686,397,"Woods"
2008,"Anthus trivialis",6,16.5746,64.117,399,"Woods"
2008,"Phoenicurus phoenicurus",3,16.5746,64.117,399,"Woods"
2008,"Phylloscopus collybita",1,16.5746,64.117,399,"Woods"
2008,"Spinus spinus",5,16.5746,64.117,399,"Woods"
2008,"Anthus trivialis",10,16.5808,64.3413,400,"Woods"
2008,"Dendrocopos major",3,16.5808,64.3413,400,"Woods"
2008,"Phoenicurus phoenicurus",10,16.5808,64.3413,400,"Woods"
2008,"Spinus spinus",6,16.5808,64.3413,400,"Woods"
2008,"Anthus trivialis",6,16.5872,64.5655,401,"Woods"
2008,"Dendrocopos major",7,16.5872,64.5655,401,"Woods"
2008,"Phoenicurus phoenicurus",6,16.5872,64.5655,401,"Woods"
2008,"Phylloscopus collybita",1,16.5872,64.5655,401,"Woods"
2008,"Pyrrhula pyrrhula",5,16.5872,64.5655,401,"Woods"
2008,"Spinus spinus",6,16.5872,64.5655,401,"Woods"
2008,"Anthus trivialis",14,16.5937,64.7897,402,"Woods"
2008,"Dendrocopos major",1,16.5937,64.7897,402,"Woods"
2008,"Phoenicurus phoenicurus",13,16.5937,64.7897,402,"Woods"
2008,"Phylloscopus collybita",1,16.5937,64.7897,402,"Woods"
2008,"Pyrrhula pyrrhula",1,16.5937,64.7897,402,"Woods"
2008,"Spinus spinus",13,16.5937,64.7897,402,"Woods"
2008,"Anthus trivialis",7,16.6003,65.0139,403,"Woods"
2008,"Phoenicurus phoenicurus",6,16.6003,65.0139,403,"Woods"
2008,"Phylloscopus collybita",1,16.6003,65.0139,403,"Woods"
2008,"Pyrrhula pyrrhula",1,16.6003,65.0139,403,"Woods"
2008,"Spinus spinus",7,16.6003,65.0139,403,"Woods"
2008,"Anthus trivialis",10,16.607,65.2381,404,"Woods"
2008,"Phoenicurus phoenicurus",2,16.607,65.2381,404,"Woods"
2008,"Pyrrhula pyrrhula",2,16.607,65.2381,404,"Woods"
2008,"Spinus spinus",10,16.607,65.2381,404,"Woods"
2008,"Phoenicurus phoenicurus",5,16.6279,65.9107,407,"Woods"
2008,"Spinus spinus",4,16.6279,65.9107,407,"Woods"
2008,"Phoenicurus phoenicurus",4,16.6426,66.359,409,"Woods"
2008,"Anthus trivialis",18,16.8319,56.9349,416,"Woods"
2008,"Coccothraustes coccothraustes",1,16.8319,56.9349,416,"Woods"
2008,"Dendrocopos major",1,16.8319,56.9349,416,"Woods"
2008,"Anthus trivialis",7,16.8705,58.2815,417,"Woods"
2008,"Dendrocopos major",1,16.8705,58.2815,417,"Woods"
2008,"Phoenicurus phoenicurus",6,16.8705,58.2815,417,"Woods"
2008,"Spinus spinus",2,16.8705,58.2815,417,"Woods"
2008,"Accipiter nisus",1,16.8773,58.5059,418,"Woods"
2008,"Anthus trivialis",19,16.8773,58.5059,418,"Woods"
2008,"Dendrocopos major",1,16.8773,58.5059,418,"Woods"
2008,"Garrulus glandarius",3,16.8773,58.5059,418,"Woods"
2008,"Periparus ater",1,16.8773,58.5059,418,"Woods"
2008,"Phoenicurus phoenicurus",1,16.8773,58.5059,418,"Woods"
2008,"Anthus trivialis",19,16.8842,58.7303,419,"Woods"
2008,"Dendrocopos major",4,16.8842,58.7303,419,"Woods"
2008,"Garrulus glandarius",2,16.8842,58.7303,419,"Woods"
2008,"Periparus ater",2,16.8842,58.7303,419,"Woods"
